senior_citizen,tenure,monthly_charges,total_charges,gender_Male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_t_v_No internet service,streaming_t_v_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_Yes
0,-0.22515064636093016,-1.5214462289325812,-0.7892688210197464,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0.5497683310749134,0.8785438573264811,0.8100011945433565,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,-1.285566089167874,-0.5068974052194641,-0.9885488944072921,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0,0.5497683310749134,-0.35055709468006563,0.07491051870025521,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0,-0.30672106503838736,-1.5214462289325812,-0.7997467969837806,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
0,-1.1632104611516882,0.7837417541270588,-0.8469307771670836,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-0.7961435771031307,-1.5014878914169132,-0.8932103425829648,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-0.06200980900601573,0.352974302747227,0.059160466409054334,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False
0,-0.3882914837158446,0.6274014435876604,-0.19429625743673937,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-1.2447808798291453,-1.5131302549677197,-0.9835194659445557,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1.324687308510757,-1.2769565943656496,-0.2610905968453611,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,-0.4290766930545732,0.851932740638924,-0.16753881565911125,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
0,0.9168352151234709,-1.5214462289325812,-0.5701136816456854,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,-0.9592844144580451,0.9966306876275159,-0.6175403096934188,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True
0,-1.0408548331355023,0.16835968072729926,-0.7768496621402702,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0.1011310283488987,-0.7979564939896207,-0.40003958757683683,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0,-1.081640042474231,0.5109778080795977,-0.792776185605602,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,-1.285566089167874,-0.5418244958718827,-0.9890121312393864,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,-0.6330027397482163,0.19663399220782857,-0.47795161095571786,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.9184992051193165,-0.15596330390230376,-0.7618496123391266,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,-0.7145731584256735,-0.32228278319953607,-0.6290329949087067,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
1,0.30505707504254176,-0.3023244456838684,-0.07985470101272044,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-0.7961435771031307,-0.357209873851955,-0.7011655873347943,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0,-0.14358022768347295,0.5076514184936533,-0.011075060895123784,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,-1.2039956704904167,0.352974302747227,-0.9131295263630129,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1,1.0391908431396566,1.1812453096474442,1.5262315136511961,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.5089831217361848,-0.07779314863260475,0.22327865835097827,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
0,1.6101837738818572,0.18499162865702248,1.2685394816262558,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,1.4470429365269428,0.6856132613416916,1.50276084749176,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-1.285566089167874,-1.4865191382801624,-1.0015415846026945,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0.22348665636508452,-0.3455675103011487,-0.09454592625913448,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.2447808798291453,-1.4682239955574667,-0.9909533141548286,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.877713995780588,-1.4815295539012454,-0.9154898283170164,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1,-0.5106471117320305,0.8685646885686472,-0.19008300815435936,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
0,1.6101837738818572,1.3276064514290082,2.285189915795529,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,-1.2039956704904167,0.3280263808526422,-0.9092030427385959,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,-0.3882914837158446,1.3026585295344235,0.07930023915676628,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True
0,0.30505707504254176,-0.45866475622326663,-0.08711207804886188,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,1.2023316804945712,0.8286480135373113,1.473179866928034,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,-0.4290766930545732,-1.4748767747293563,-0.8031659259825706,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.877713995780588,-0.027897304843435063,-0.6866508332625112,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,-1.0408548331355023,0.33135277043858663,-0.7963717857785232,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-0.7961435771031307,1.05650570017452,-0.4614074383809271,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
1,-1.285566089167874,-1.4915087226590795,-1.0016077612929937,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
0,0.2642718657038131,1.2827001920187557,0.7518098248736257,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.2039956704904167,-1.3268524381548195,-0.9759312054569185,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.0391908431396566,-1.4831927486942178,-0.5112605450729631,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,-1.081640042474231,-1.2819461787445665,-0.9292545798992422,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.285566089167874,-1.4964983070379965,-1.0016739379832929,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True
0,-0.4290766930545732,-0.3389147311292593,-0.49041488762872687,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-0.7553583677644021,-0.6166682615556374,-0.7158788714779748,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
0,1.2839020991720282,0.8436167666740624,1.4730033957539026,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0,-1.285566089167874,-1.4948351122450239,-1.0016518790865265,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,-1.081640042474231,-1.4715503851434115,-0.9622326305649916,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.285566089167874,0.48935627577095736,-0.9753356152442261,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
0,0.2642718657038131,-1.3118836850180684,-0.5876063867814307,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-0.5106471117320305,-1.509803865381775,-0.8325924942689317,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-1.285566089167874,0.3662798610910058,-0.9769679736049387,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,-1.285566089167874,0.37625902984883963,-0.9768356202243405,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1.2839020991720282,0.041956876461402795,0.9274207020308377,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
0,-1.285566089167874,-1.5181198393466364,-1.001960703641256,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
0,0.5497683310749134,0.14008536924676948,0.3871983202220048,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
1,-0.18436543702220157,-0.8578315065366242,-0.5266576550159018,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
0,0.01956060967144149,-1.4915087226590795,-0.7151068100911512,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,0.2642718657038131,-0.16926886224608254,0.02360152482163752,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,0.38662749371999894,0.6456965863103559,0.5726695242337919,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
0,-1.285566089167874,-0.5418244958718827,-0.9890121312393864,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,-1.0408548331355023,0.46939793825528964,-0.7797393776166669,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
1,1.5286133552044,1.3459015941517039,2.303631153492229,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,1.324687308510757,-1.3235260485688747,-0.24942144045594206,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-1.285566089167874,-0.5035710156335194,-0.9885047766137595,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.5922175304094877,0.9933042980415715,-0.26402443011529064,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,-0.347506274377116,0.9350924802875401,-0.018663321382761045,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0,1.2431168898332998,0.23322427765321996,0.9656708290237538,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0.4681979123974562,0.4211652892590922,0.5209193524198465,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False
0,-1.1632104611516882,-1.4981615018309686,-0.9826591689706667,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-1.285566089167874,0.1783388494851331,-0.9794606289395404,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,0.18270144702635593,1.0099362459712946,0.4516764754701558,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
1,-0.9184992051193165,0.6556757550681896,-0.628591816973379,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True
0,0.060345819010170096,-1.325189243361847,-0.6342609534423406,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0.1011310283488987,-0.39047376971140146,-0.15858290357195778,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,-1.1632104611516882,-1.4881823330731347,-0.9701297156073585,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
1,0.2642718657038131,1.2095196211279735,0.7318244644032786,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0.4274127030587276,1.186234894026361,0.8883764547543316,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,-0.6330027397482163,-1.3567899444283211,-0.8296145432054693,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
0,1.1615464711558425,-1.3168732693969856,-0.3244658072551927,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0.6721239590910992,0.22989788806727504,0.521338471458408,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
0,-1.1632104611516882,-1.5031510862098856,-0.9584826181147058,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.2839020991720282,-0.5002446260475747,0.40588220578313505,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,-1.2039956704904167,0.1567173171764927,-0.9189530751093392,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0,-1.285566089167874,-1.5014878914169132,-1.001740114673592,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0,0.30505707504254176,0.5292729508022932,0.3716467980017015,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-1.285566089167874,-0.16261608307419315,-0.9839827027766499,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,-1.0000696237967737,0.7205403519941104,-0.7238421332106406,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
1,-1.285566089167874,-1.4648976059715222,-1.0012548189447315,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True
1,0.060345819010170096,-0.022907720464517903,-0.08120029371546997,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False
0,-1.285566089167874,-0.9942134795603548,-0.9950121511598438,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0.2642718657038131,-0.4703071197740729,-0.12306807977807371,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
1,1.0391908431396566,1.350891178530621,1.727276298780053,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,True
0,0.5089831217361848,-1.5197830341396088,-0.6117608787406251,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
1,-1.081640042474231,0.6739708977908856,-0.788276170665259,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0.4274127030587276,0.8569223250178412,0.7023317194266184,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False
0,0.34584228438127035,-1.4931719174520517,-0.6223050313949585,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,-1.1224252518129596,0.32469999126669774,-0.8411954640078229,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1.6101837738818572,-0.1226994080428573,0.9264280516763502,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
0,-1.1632104611516882,-1.4948351122450239,-0.9803650437069624,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,-0.9592844144580451,-0.33558834154331485,-0.8106880097799088,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1,1.6101837738818572,0.2847833162353619,1.340583838465278,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False
0,0.01956060967144149,-0.4470223926724603,-0.23446550844833122,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0,1.6101837738818572,0.5176305872514871,1.5208491428401978,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.4290766930545732,-0.3555466790589825,-0.5019075728440148,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
0,1.5286133552044,1.4839467619684068,2.3753887446732875,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True
0,-0.46986190239330183,1.31430089308523,-0.058413453355791706,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
0,-0.7145731584256735,0.6789604821698023,-0.47228247448675625,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1,-0.14358022768347295,0.4793771070131235,0.05479280484930974,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
0,-0.7145731584256735,0.3862381986066735,-0.5006281568315644,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1.5693985645431285,1.3375856201868421,2.319601794751094,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True
1,1.6101837738818572,-1.3135468798110408,-0.21220808161104618,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,-0.551432321070759,0.7305195207519442,-0.3202746168695791,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-1.285566089167874,-1.504814281002858,-1.0017842324671247,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.285566089167874,0.3596270819191164,-0.9770562091920043,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,-1.2447808798291453,-0.6432793782431946,-0.9732179611546528,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.877713995780588,0.43946043198178764,-0.6289006415281084,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
0,-0.8369287864418593,-1.5164566445536642,-0.9095339261900918,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1.5286133552044,1.5172106578278532,2.4095800346611886,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,-0.5106471117320305,0.8619119093967579,-0.14971522707187002,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
0,-0.3882914837158446,-1.4831927486942178,-0.8028350425310748,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
1,0.6721239590910992,0.5475680935249887,0.781126098676155,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,-1.1632104611516882,1.0997487647918003,-0.8408204627627943,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-0.02122459966728712,1.4390405025581543,0.5040663552903264,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.2447808798291453,-0.3189563936135916,-0.9625193962229548,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,1.4878281458656715,-0.2773765237892835,0.7333685871769258,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False
0,-1.081640042474231,0.5192937820444593,-0.8061659359427993,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
0,-0.347506274377116,-1.5031510862098856,-0.792489419947639,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,-0.02122459966728712,1.3026585295344235,0.49698544942831596,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
0,-0.22515064636093016,-0.4004529384692353,-0.3492820661173788,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,-0.22515064636093016,1.310974503499285,0.2547346451398471,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.0391908431396566,0.5242833664233765,1.110443368501556,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,-1.285566089167874,0.214929134930524,-0.97897533321068,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,-0.5922175304094877,-1.3384948017056257,-0.8025041590795791,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False
0,0.590553540413642,-1.4499288528347714,-0.5508342058718626,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,1.5286133552044,1.5072314890700194,2.382116708187036,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,-0.7961435771031307,0.8153424551935331,-0.5108855438279346,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True
0,0.14191623768762732,-0.4603279510162391,-0.20971542627644435,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.4062577271882142,-1.499824696623941,-0.4319367523010333,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,-0.9184992051193165,-1.4964983070379965,-0.922460439695195,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1,-0.551432321070759,0.7454882738886952,-0.28811274538418596,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,1.5693985645431285,-1.4981615018309686,-0.42529702437435063,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,1.6101837738818572,0.8153424551935331,1.802739784617865,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0.6313387497523706,-1.4931719174520517,-0.5975549492230715,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,-0.5922175304094877,0.6107694956579371,-0.29964954839300667,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,-1.285566089167874,-1.4732135799363837,-1.0013651134285635,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True
1,1.4062577271882142,1.2644050492960603,2.073248035664076,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1.4878281458656715,-0.8578315065366242,0.21580069234717292,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,-0.551432321070759,1.1662765565106932,-0.15820790232692925,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
1,1.6101837738818572,1.650266241265639,2.6654191193577526,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0.22348665636508452,-1.4865191382801624,-0.685790536288622,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1,0.30505707504254176,-0.3023244456838684,-0.003111799162457772,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1.1615464711558425,-1.3534635548423763,-0.3728630267606472,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False
0,-0.9184992051193165,0.5359257299741825,-0.6495477689014472,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,-0.02122459966728712,0.2631617839267215,0.018836803120097913,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
0,-0.46986190239330183,1.1629501669247482,-0.13138428385900192,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
